Rank,model,ConsensusScore,Score Document,Score Reference,Score Reference Document,system,round,codebleu,ngram_match_score,weighted_ngram_match_score,syntax_match_score,dataflow_match_score,rouge1,rouge2,rougeL,rougeLsum
153.0,pe_llama-3.3-70b-instruct,98.75659913902813,,,,cable,round_2,0.9626979741708436,0.923728110110296,0.9270637865730788,1.0,1.0,1.0,1.0,1.0,1.0
153.0,mixtral-8x22b-instruct-v0.1,98.75659913902813,,,,cable,round_2,0.9626979741708436,0.923728110110296,0.9270637865730788,1.0,1.0,1.0,1.0,1.0,1.0
153.0,pe_llama-3.1-405b-instruct,98.75659913902813,,,,cable,round_2,0.9626979741708436,0.923728110110296,0.9270637865730788,1.0,1.0,1.0,1.0,1.0,1.0
153.0,codestral-22b-instruct-v0.1,98.75659913902813,,,,cable,round_2,0.9626979741708436,0.923728110110296,0.9270637865730788,1.0,1.0,1.0,1.0,1.0,1.0
153.0,gpt-4o-mini,98.75659913902813,,,,cable,round_2,0.9626979741708436,0.923728110110296,0.9270637865730788,1.0,1.0,1.0,1.0,1.0,1.0
153.0,claude-3-5-sonnet,98.75659913902813,,,,cable,round_2,0.9626979741708436,0.923728110110296,0.9270637865730788,1.0,1.0,1.0,1.0,1.0,1.0
153.0,gemma-2-9b-it,98.75659913902813,,,,cable,round_2,0.9626979741708436,0.923728110110296,0.9270637865730788,1.0,1.0,1.0,1.0,1.0,1.0
165.0,llama3.1-8b-f1,98.71912663897673,,,,handler,round_2,0.9797226194959814,0.9733831041780684,0.9748114031098865,0.9706959706959708,0.0,0.9909255898366606,0.987249544626594,0.9909255898366606,0.9909255898366606
165.0,pe_llama-3.1-405b-instruct,98.71912663897673,,,,handler,round_2,0.9797226194959814,0.9733831041780684,0.9748114031098865,0.9706959706959708,0.0,0.9909255898366606,0.987249544626594,0.9909255898366606,0.9909255898366606
165.0,pe_llama-3.1-8b-instruct,98.71912663897673,,,,handler,round_2,0.9797226194959814,0.9733831041780684,0.9748114031098865,0.9706959706959708,0.0,0.9909255898366606,0.987249544626594,0.9909255898366606,0.9909255898366606
168.0,codestral-22b-instruct-v0.1,98.71072194332801,,,,buckling,round_2,0.9721324691106517,0.9449731125909142,0.946038153429856,1.0,0.9975186104218362,0.9945945945945944,0.9899458623356536,0.9945945945945944,0.9945945945945944
169.0,gpt-4.1-nano,98.70997906186544,,,,camera,round_2,0.970515961717714,0.982288819251152,0.9829810372963028,0.9924242424242424,0.9243697478991596,0.9953917050691244,0.9930715935334872,0.9953917050691244,0.9953917050691244
169.0,mistral-nemo-12b-instruct,98.70997906186544,,,,camera,round_2,0.970515961717714,0.982288819251152,0.9829810372963028,0.9924242424242424,0.9243697478991596,0.9953917050691244,0.9930715935334872,0.9953917050691244,0.9953917050691244
169.0,pe_deepseek-r1-32b,98.70997906186544,,,,camera,round_2,0.970515961717714,0.982288819251152,0.9829810372963028,0.9924242424242424,0.9243697478991596,0.9953917050691244,0.9930715935334872,0.9953917050691244,0.9953917050691244
169.0,mixtral-8x22b-instruct-v0.1,98.70997906186544,,,,camera,round_2,0.970515961717714,0.982288819251152,0.9829810372963028,0.9924242424242424,0.9243697478991596,0.9953917050691244,0.9930715935334872,0.9953917050691244,0.9953917050691244
169.0,claude-3-7-sonnet-20250219,98.70997906186544,,,,camera,round_2,0.970515961717714,0.982288819251152,0.9829810372963028,0.9924242424242424,0.9243697478991596,0.9953917050691244,0.9930715935334872,0.9953917050691244,0.9953917050691244
169.0,Gemini-1.5-pro,98.70997906186544,,,,camera,round_2,0.970515961717714,0.982288819251152,0.9829810372963028,0.9924242424242424,0.9243697478991596,0.9953917050691244,0.9930715935334872,0.9953917050691244,0.9953917050691244
169.0,codestral-22b-instruct-v0.1,98.70997906186544,,,,camera,round_2,0.970515961717714,0.982288819251152,0.9829810372963028,0.9924242424242424,0.9243697478991596,0.9953917050691244,0.9930715935334872,0.9953917050691244,0.9953917050691244
169.0,pe_llama-3.1-8b-instruct,98.70997906186544,,,,camera,round_2,0.970515961717714,0.982288819251152,0.9829810372963028,0.9924242424242424,0.9243697478991596,0.9953917050691244,0.9930715935334872,0.9953917050691244,0.9953917050691244
169.0,Gemini-1.5-pro,98.70997906186544,,,,camera,round_2,0.970515961717714,0.982288819251152,0.9829810372963028,0.9924242424242424,0.9243697478991596,0.9953917050691244,0.9930715935334872,0.9953917050691244,0.9953917050691244
169.0,gpt-4o-mini,98.70997906186544,,,,camera,round_2,0.970515961717714,0.982288819251152,0.9829810372963028,0.9924242424242424,0.9243697478991596,0.9953917050691244,0.9930715935334872,0.9953917050691244,0.9953917050691244
169.0,pe_gpt-4o-mini,98.70997906186544,,,,camera,round_2,0.970515961717714,0.982288819251152,0.9829810372963028,0.9924242424242424,0.9243697478991596,0.9953917050691244,0.9930715935334872,0.9953917050691244,0.9953917050691244
169.0,llama3.1-8b-f1,98.70997906186544,,,,camera,round_2,0.970515961717714,0.982288819251152,0.9829810372963028,0.9924242424242424,0.9243697478991596,0.9953917050691244,0.9930715935334872,0.9953917050691244,0.9953917050691244
169.0,pe_llama-3.1-405b-instruct,98.70997906186544,,,,camera,round_2,0.970515961717714,0.982288819251152,0.9829810372963028,0.9924242424242424,0.9243697478991596,0.9953917050691244,0.9930715935334872,0.9953917050691244,0.9953917050691244
182.0,pe_gpt-4o-mini,98.69360530073062,,,,citybus,round_3,0.9685103413068996,0.9363590071907558,0.9376823580368427,1.0,1.0,0.9961489088575096,0.9935649935649936,0.9961489088575096,0.9961489088575096
182.0,claude-3-7-sonnet-20250219,98.69360530073062,,,,citybus,round_3,0.9685103413068996,0.9363590071907558,0.9376823580368427,1.0,1.0,0.9961489088575096,0.9935649935649936,0.9961489088575096,0.9961489088575096
184.0,claude-3-7-sonnet-20250219,98.69225163904984,,,,sensros,round_3,0.9808447692487152,0.9630902840915702,0.983082387209341,0.98220640569395,0.995,0.98996138996139,0.9868522815158546,0.98996138996139,0.98996138996139
185.0,gpt-4o-mini-f1,98.68313903272713,,,,uazbus,round_2,0.9800593883731182,0.9596679104229834,0.9605696430694894,1.0,1.0,0.991304347826087,0.982570806100218,0.9891304347826086,0.991304347826087
186.0,pe_deepseek-r1-32b,98.66722763654452,,,,rotor,round_2,0.9600168290963358,0.91365161557799,0.9264157008073534,1.0,1.0,1.0,1.0,1.0,0.9977116704805492
186.0,gemma-2-9b-it,98.66722763654452,,,,rotor,round_2,0.9600168290963358,0.91365161557799,0.9264157008073534,1.0,1.0,1.0,1.0,1.0,0.9977116704805492
188.0,gpt-4.1-mini,98.52023988235301,,,,sensros,round_3,0.9756534570719778,0.9483090839502454,0.9745983386437156,0.98220640569395,0.9975,0.9899768696993062,0.9868725868725868,0.9899768696993062,0.9899768696993062
189.0,mistral-nemo-12b-instruct,98.51769411849095,,,,sensros,round_3,0.9741354747175192,0.9521668264278156,0.972168666748311,0.98220640569395,0.99,0.992248062015504,0.9860248447204968,0.9891472868217054,0.992248062015504
190.0,gemma-2-2b-it,98.48986847974993,,,,rotor,round_2,0.9546960543924978,0.9029988902091044,0.9157853273608868,1.0,1.0,1.0,1.0,1.0,0.9977116704805492
190.0,mixtral-8x22b-instruct-v0.1,98.48986847974993,,,,rotor,round_2,0.9546960543924978,0.9029988902091044,0.9157853273608868,1.0,1.0,1.0,1.0,1.0,0.9977116704805492
190.0,gemma-2-27b-it,98.48986847974993,,,,rotor,round_2,0.9546960543924978,0.9029988902091044,0.9157853273608868,1.0,1.0,1.0,1.0,1.0,0.9977116704805492
190.0,mixtral-8x7b-instruct-v0.1,98.48986847974993,,,,rotor,round_2,0.9546960543924978,0.9029988902091044,0.9157853273608868,1.0,1.0,1.0,1.0,1.0,0.9977116704805492
194.0,codestral-22b-instruct-v0.1,98.44216285852008,,,,viper,round_2,0.9760569085476248,0.969448135273496,0.969448135273496,0.9907120743034056,0.9746192893401016,1.0,0.9857142857142858,0.9772079772079773,1.0
194.0,mixtral-8x22b-instruct-v0.1,98.44216285852008,,,,viper,round_2,0.9760569085476248,0.969448135273496,0.969448135273496,0.9907120743034056,0.9746192893401016,1.0,0.9857142857142858,0.9772079772079773,1.0
196.0,claude-4-sonnet-20250514,98.40883618438266,,,,rotor,round_2,0.966010789998834,0.9348724085623704,0.9475827946128104,0.989106753812636,0.9924812030075189,0.9942726231386024,0.9873708381171068,0.9919816723940436,0.9919816723940436
197.0,pe_llama-3.1-8b-instruct,98.39188666027091,,,,art,round_3,0.9671412151927428,0.9776547270112962,0.9776547270112962,0.997326203208556,0.915929203539823,1.0,0.9922879177377892,0.9846153846153848,1.0
197.0,gemma-2-27b-it,98.39188666027091,,,,art,round_3,0.9671412151927428,0.9776547270112962,0.9776547270112962,0.997326203208556,0.915929203539823,1.0,0.9922879177377892,0.9846153846153848,1.0
197.0,llama3.1-8b-f1,98.39188666027091,,,,art,round_3,0.9671412151927428,0.9776547270112962,0.9776547270112962,0.997326203208556,0.915929203539823,1.0,0.9922879177377892,0.9846153846153848,1.0
197.0,pe_llama-3.1-405b-instruct,98.39188666027091,,,,art,round_3,0.9671412151927428,0.9776547270112962,0.9776547270112962,0.997326203208556,0.915929203539823,1.0,0.9922879177377892,0.9846153846153848,1.0
197.0,claude-3-5-sonnet,98.39188666027091,,,,art,round_3,0.9671412151927428,0.9776547270112962,0.9776547270112962,0.997326203208556,0.915929203539823,1.0,0.9922879177377892,0.9846153846153848,1.0
197.0,gemma-2-2b-it,98.39188666027091,,,,art,round_3,0.9671412151927428,0.9776547270112962,0.9776547270112962,0.997326203208556,0.915929203539823,1.0,0.9922879177377892,0.9846153846153848,1.0
197.0,gpt-4o-mini-f1,98.39188666027091,,,,art,round_3,0.9671412151927428,0.9776547270112962,0.9776547270112962,0.997326203208556,0.915929203539823,1.0,0.9922879177377892,0.9846153846153848,1.0
197.0,mixtral-8x22b-instruct-v0.1,98.39188666027091,,,,art,round_3,0.9671412151927428,0.9776547270112962,0.9776547270112962,0.997326203208556,0.915929203539823,1.0,0.9922879177377892,0.9846153846153848,1.0
197.0,mistral-nemo-12b-instruct,98.39188666027091,,,,art,round_3,0.9671412151927428,0.9776547270112962,0.9776547270112962,0.997326203208556,0.915929203539823,1.0,0.9922879177377892,0.9846153846153848,1.0
197.0,codestral-22b-instruct-v0.1,98.39188666027091,,,,art,round_3,0.9671412151927428,0.9776547270112962,0.9776547270112962,0.997326203208556,0.915929203539823,1.0,0.9922879177377892,0.9846153846153848,1.0
197.0,gemma-2-9b-it,98.39188666027091,,,,art,round_3,0.9671412151927428,0.9776547270112962,0.9776547270112962,0.997326203208556,0.915929203539823,1.0,0.9922879177377892,0.9846153846153848,1.0
197.0,claude-4-sonnet-20250514,98.39188666027091,,,,art,round_3,0.9671412151927428,0.9776547270112962,0.9776547270112962,0.997326203208556,0.915929203539823,1.0,0.9922879177377892,0.9846153846153848,1.0
209.0,pe_llama-3.1-405b-instruct,98.3373131784532,,,,rotor,round_2,0.9546960543924978,0.9029988902091044,0.9157853273608868,1.0,1.0,0.9977116704805492,0.9954128440366972,0.9977116704805492,0.9954233409610984
210.0,mixtral-8x7b-instruct-v0.1,98.28103182603695,,,,camera,round_2,0.964559987039173,0.9703810655857048,0.9710648922475854,0.9924242424242424,0.9243697478991596,0.9953917050691244,0.9884526558891455,0.9884792626728112,0.9953917050691244
211.0,gpt-4.1,98.2772251680932,,,,camera,round_2,0.964390233802841,0.9763599848817316,0.9770332226324924,0.9797979797979798,0.9243697478991596,0.9919632606199772,0.9896432681242808,0.9919632606199772,0.9919632606199772
212.0,gpt-4o-mini-f1,98.26188004473393,,,,gps_imu,round_3,0.972657109933692,0.9528369017040492,0.9540370253953396,0.983754512635379,1.0,0.9955713020372012,0.9866903283052352,0.9796279893711248,0.9955713020372012
213.0,gemma-2-2b-it,98.2505796239342,,,,gator,round_3,0.9686255681375512,0.9525527245810738,0.9533396824982794,1.0,0.968609865470852,0.9894459102902374,0.9788359788359788,0.9894459102902374,0.9894459102902374
213.0,gemma-3-1b-it,98.2505796239342,,,,gator,round_3,0.9686255681375512,0.9525527245810738,0.9533396824982794,1.0,0.968609865470852,0.9894459102902374,0.9788359788359788,0.9894459102902374,0.9894459102902374
215.0,gpt-4o-mini,98.18697331388962,,,,sensros,round_3,0.9626238939255825,0.919015554527711,0.9542736154806688,0.98220640569395,0.995,0.991492652745553,0.9899302865995352,0.991492652745553,0.991492652745553
216.0,pe_llama-3.1-8b-instruct,98.1267898051849,,,,gator,round_3,0.9596348287201906,0.963815507888314,0.9644099056471566,1.0,0.9103139013452914,0.992084432717678,0.984126984126984,0.992084432717678,0.992084432717678
217.0,gpt-4o-mini-f1,98.1201668057606,,,,citybus,round_2,0.9537060142738282,0.9658131157796608,0.9756973861839152,0.9972451790633609,0.8760683760683761,0.9949494949494948,0.9949367088607596,0.9949494949494948,0.9949494949494948
218.0,pe_deepseek-r1-32b,98.1056199808079,,,,handler,round_2,0.9612517820643818,0.9467503063204262,0.949538873219152,0.9487179487179488,0.0,0.9909584086799276,0.9764065335753176,0.9909584086799276,0.9909584086799276
219.0,llama3.1-8b-f1,98.07405242633632,,,,cable,round_2,0.9540558923167168,0.915433275501966,0.9193122083073548,0.9965156794425089,0.9849624060150376,0.9940828402366864,0.994059405940594,0.9940828402366864,0.9940828402366864
220.0,pe_llama-3.3-70b-instruct,98.07181659138871,,,,viper,round_2,0.9620975176846808,0.969448135273496,0.969448135273496,0.9907120743034056,0.9187817258883249,1.0,0.9857142857142858,0.98005698005698,1.0
221.0,gemma-2-27b-it,98.06360599534827,,,,beam,round_3,0.9830206345158292,0.9705238300803058,0.970904502375534,0.9906542056074766,1.0,0.996372430471584,0.993939393939394,0.9625151148730352,0.996372430471584
222.0,gpt-4o-mini-f1,98.05691270590933,,,,scm_hill,round_3,0.9728762123461112,0.9451612174205064,0.9463436319639388,1.0,1.0,0.9844155844155844,0.96875,0.9844155844155844,0.9844155844155844
223.0,mamba-codestral-7b-v0.1,98.03237207260567,,,,handler,round_2,0.9481913787846684,0.9043352786882926,0.917734265754411,0.9706959706959708,0.0,0.996389891696751,0.9927536231884057,0.996389891696751,0.996389891696751
224.0,Gemini-1.5-pro,98.02416298357973,,,,tablecloth,round_3,0.948757018021448,0.9877896020580884,0.9881324060666744,0.998019801980198,0.8210862619808307,0.9959839357429718,0.9919517102615694,0.9959839357429718,0.9959839357429718
224.0,claude-3-7-sonnet-20250219,98.02416298357973,,,,tablecloth,round_3,0.948757018021448,0.9877896020580884,0.9881324060666744,0.998019801980198,0.8210862619808307,0.9959839357429718,0.9919517102615694,0.9959839357429718,0.9959839357429718
224.0,Gemini-1.5-pro,98.02416298357973,,,,tablecloth,round_3,0.948757018021448,0.9877896020580884,0.9881324060666744,0.998019801980198,0.8210862619808307,0.9959839357429718,0.9919517102615694,0.9959839357429718,0.9959839357429718
227.0,pe_llama-3.1-8b-instruct,98.02001507305768,,,,cable,round_2,0.9523651580740836,0.9048387439099308,0.908106208943894,0.9965156794425089,1.0,1.0,0.9921259842519684,0.9882352941176472,1.0
227.0,Gemini-1.5-pro,98.02001507305768,,,,cable,round_2,0.9523651580740836,0.9048387439099308,0.908106208943894,0.9965156794425089,1.0,1.0,0.9921259842519684,0.9882352941176472,1.0
227.0,Gemini-1.5-pro,98.02001507305768,,,,cable,round_2,0.9523651580740836,0.9048387439099308,0.908106208943894,0.9965156794425089,1.0,1.0,0.9921259842519684,0.9882352941176472,1.0
227.0,gemma-2-27b-it,98.02001507305768,,,,cable,round_2,0.9523651580740836,0.9048387439099308,0.908106208943894,0.9965156794425089,1.0,1.0,0.9921259842519684,0.9882352941176472,1.0
227.0,pe_deepseek-r1-32b,98.02001507305768,,,,cable,round_2,0.9523651580740836,0.9048387439099308,0.908106208943894,0.9965156794425089,1.0,1.0,0.9921259842519684,0.9882352941176472,1.0
232.0,pe_deepseek-r1-32b,98.01540337790709,,,,art,round_3,0.9609749218500327,0.965225608107017,0.9654186725447352,0.997326203208556,0.915929203539823,0.9974358974358974,0.987146529562982,0.982051282051282,0.9974358974358974
232.0,Gemini-1.5-pro,98.01540337790709,,,,art,round_3,0.9609749218500327,0.965225608107017,0.9654186725447352,0.997326203208556,0.915929203539823,0.9974358974358974,0.987146529562982,0.982051282051282,0.9974358974358974
232.0,Gemini-1.5-pro,98.01540337790709,,,,art,round_3,0.9609749218500327,0.965225608107017,0.9654186725447352,0.997326203208556,0.915929203539823,0.9974358974358974,0.987146529562982,0.982051282051282,0.9974358974358974
235.0,pe_gpt-4o-mini,98.00625915543935,,,,gator,round_3,0.945464819518062,0.9350873892595906,0.936457987467366,1.0,0.9103139013452914,0.9973614775725592,0.9947089947089948,0.9973614775725592,0.9973614775725592
235.0,gpt-4o-mini,98.00625915543935,,,,gator,round_3,0.945464819518062,0.9350873892595906,0.936457987467366,1.0,0.9103139013452914,0.9973614775725592,0.9947089947089948,0.9973614775725592,0.9973614775725592
237.0,pe_llama-3.3-70b-instruct,97.98474578820878,,,,beam,round_3,0.9830206345158292,0.9705238300803058,0.970904502375534,0.9906542056074766,1.0,0.9951690821256038,0.99273607748184,0.9613526570048307,0.9951690821256038
238.0,gemma-2-9b-it,97.97938319023706,,,,gator,round_3,0.955212630271756,0.9549738373789602,0.9555627823627726,1.0,0.9103139013452914,0.9947229551451188,0.9814814814814816,0.9894459102902374,0.9947229551451188
239.0,pe_gpt-4o-mini,97.96466679261898,,,,handler,round_2,0.9752376444319268,0.964419730277404,0.9658348767543328,0.9706959706959708,0.0,0.9836660617059892,0.9726775956284152,0.9800362976406534,0.9836660617059892
240.0,gpt-4o-mini-f3,97.95172608640212,,,,slider_crank,round_2,0.9631823244639844,0.9572988294131276,0.9665762581369864,0.9974025974025974,0.9314516129032258,0.997536945812808,0.9876543209876544,0.977832512315271,0.997536945812808
241.0,llama3.1-8b-f1,97.942881390706,,,,rotor,round_2,0.9428631007600816,0.8810999739469766,0.8903524290933499,1.0,1.0,0.9977116704805492,0.9954128440366972,0.9977116704805492,0.9954233409610984
242.0,gpt-4o-mini-f1,97.89753999802986,,,,particles,round_3,0.9781835673279295,0.9640305094196058,0.9640305094196058,0.9981412639405204,0.9865319865319864,1.0,0.9862204724409448,0.9587426326129664,1.0
243.0,mistral-nemo-12b-instruct,97.8844931028022,,,,tablecloth,round_3,0.9445669215981224,0.9792424039220142,0.9799192185094466,0.998019801980198,0.8210862619808307,0.9959839357429718,0.9919517102615694,0.9959839357429718,0.9959839357429718
244.0,llama3.1-8b-f1,97.88415020942978,,,,gator,round_3,0.9602712081298592,0.9650878743650424,0.9656830568091032,1.0,0.9103139013452914,0.9894459102902374,0.9788359788359788,0.9868073878627968,0.9894459102902374
245.0,gpt-4.1-mini,97.86322439639419,,,,art,round_2,0.946153142148236,0.9145932990730344,0.9163019821222472,0.962566844919786,0.991150442477876,0.9948717948717948,0.9897172236503856,0.9948717948717948,0.9948717948717948
246.0,claude-4-sonnet-20250514,97.85436264504318,,,,gator,round_3,0.9488234914884988,0.9124738627536642,0.914210237729479,1.0,0.968609865470852,0.9947229551451188,0.9814814814814816,0.992084432717678,0.9947229551451188
247.0,pe_deepseek-r1-32b,97.72418467825095,,,,sensros,round_3,0.9746045602556448,0.9481361013395136,0.9712963745585104,0.9839857651245552,0.995,0.9785604900459418,0.97239263803681,0.9785604900459418,0.9785604900459418
248.0,llama3.1-8b-f1,97.67542804924103,,,,sensros,round_3,0.9396086358697546,0.9880234313329322,0.988249190437901,0.994661921708185,0.7875,0.9953271028037384,0.9937597503900156,0.9953271028037384,0.9953271028037384
249.0,gemma-2-27b-it,97.61530309179669,,,,gator,round_3,0.9495672721734256,0.9525527245810738,0.9533396824982794,1.0,0.8923766816143498,0.9894459102902374,0.9761904761904762,0.9894459102902374,0.9894459102902374
250.0,gpt-4o-mini,97.53219983137326,,,,art,round_3,0.9413506103258136,0.925505419436174,0.9266416151187004,0.997326203208556,0.915929203539823,1.0,0.9922879177377892,0.9846153846153848,1.0
250.0,pe_gpt-4o-mini,97.53219983137326,,,,art,round_3,0.9413506103258136,0.925505419436174,0.9266416151187004,0.997326203208556,0.915929203539823,1.0,0.9922879177377892,0.9846153846153848,1.0
252.0,pe_llama-3.1-405b-instruct,97.53143448133892,,,,rigid_multipatches,round_3,0.9259430344401678,0.850105714556195,0.853666423204476,1.0,1.0,1.0,1.0,1.0,1.0
252.0,gemma-2-9b-it,97.53143448133892,,,,rigid_multipatches,round_3,0.9259430344401678,0.850105714556195,0.853666423204476,1.0,1.0,1.0,1.0,1.0,1.0
252.0,codestral-22b-instruct-v0.1,97.53143448133892,,,,rigid_multipatches,round_3,0.9259430344401678,0.850105714556195,0.853666423204476,1.0,1.0,1.0,1.0,1.0,1.0
252.0,gpt-4o-mini-f3,97.53143448133892,,,,rigid_multipatches,round_3,0.9259430344401678,0.850105714556195,0.853666423204476,1.0,1.0,1.0,1.0,1.0,1.0
252.0,claude-3-7-sonnet-20250219,97.53143448133892,,,,rigid_multipatches,round_3,0.9259430344401678,0.850105714556195,0.853666423204476,1.0,1.0,1.0,1.0,1.0,1.0
252.0,gemma-2-27b-it,97.53143448133892,,,,rigid_multipatches,round_3,0.9259430344401678,0.850105714556195,0.853666423204476,1.0,1.0,1.0,1.0,1.0,1.0
252.0,llama3.1-8b-f1,97.53143448133892,,,,rigid_multipatches,round_3,0.9259430344401678,0.850105714556195,0.853666423204476,1.0,1.0,1.0,1.0,1.0,1.0
252.0,gpt-4o-mini-f1,97.53143448133892,,,,rigid_multipatches,round_3,0.9259430344401678,0.850105714556195,0.853666423204476,1.0,1.0,1.0,1.0,1.0,1.0
252.0,mixtral-8x22b-instruct-v0.1,97.53143448133892,,,,rigid_multipatches,round_3,0.9259430344401678,0.850105714556195,0.853666423204476,1.0,1.0,1.0,1.0,1.0,1.0
261.0,gemma-3-1b-it,97.51286628146165,,,,art,round_3,0.9561552192130806,0.9553934263215104,0.9559720437824324,0.997326203208556,0.915929203539823,0.9923076923076924,0.9768637532133676,0.9769230769230768,0.9923076923076924
262.0,gpt-4.1-nano,97.5114362352839,,,,tablecloth,round_3,0.9413111509307724,0.958401009638889,0.9597490443736382,0.994059405940594,0.853035143769968,0.9920159680638724,0.978,0.9920159680638724,0.9920159680638724
263.0,gpt-4o-mini-f1,97.49606923998329,,,,beam,round_3,0.9489784627416676,0.9646028146669926,0.9748031721556156,0.9906542056074766,0.8658536585365854,0.9879518072289156,0.9855072463768114,0.9879518072289156,0.9879518072289156
264.0,gpt-4o,97.46372564890218,,,,camera,round_2,0.951434705246882,0.9436850021672408,0.9452598284968848,0.9924242424242424,0.9243697478991596,0.9862385321100916,0.9793103448275862,0.9862385321100916,0.9862385321100916
264.0,mistral-large-latest,97.46372564890218,,,,camera,round_2,0.951434705246882,0.9436850021672408,0.9452598284968848,0.9924242424242424,0.9243697478991596,0.9862385321100916,0.9793103448275862,0.9862385321100916,0.9862385321100916
266.0,gpt-4o-mini-f1,97.46080466260219,,,,m113,round_3,0.9284324348089412,0.9882484493883118,0.988429497018768,1.0,0.7370517928286853,0.9976958525345622,0.9953810623556582,0.9976958525345622,0.9976958525345622
267.0,claude-3-7-sonnet-20250219,97.45735106129628,,,,handler,round_2,0.9669637750821312,0.943191137650513,0.9612939993080488,0.9633699633699634,0.0,0.9801801801801804,0.9620253164556962,0.9765765765765766,0.9801801801801804
267.0,Gemini-2.5-pro,97.45735106129628,,,,handler,round_2,0.9669637750821312,0.943191137650513,0.9612939993080488,0.9633699633699634,0.0,0.9801801801801804,0.9656419529837252,0.9765765765765766,0.9801801801801804
